Category Name,Category Bid No,Doc ID
"Solar Road Studs,Reflective Road Studs,PU Flexible tubular marker post,Flexible Median Marker,road",—,9758863
"Gerber Centrifuge,Sausage Filler,Bleeding cone,Scalding tank,Defeathering machine,Evisceration tabl",—,9748194
"CALCIUM LIQUID FEED SUPPLEMENT 200 ml,LIVER TONIC LIQUID FEED SUPPLEMENT 200 ml,ANTISEPTIC OINTMENT",—,9659748
"S S Ball Valve Size 1,S S Ball Valve Size 3 4,G M Wheel Valve Size 3 4,G M Wheel Valve Size 1 2,G M",—,9759468
Laboratory Deep Freezer (Upto -20°C Degree),—,9759274
G. I. Barbed wire for fencing,—,9662580
"Supply of Networking Distribution Switch,Supply of Networking Access Switch 48 Port POE Manageable,",—,9759579
Microscale Thermophoresis,—,9405181
STATOR KEY BAR AS PER DRAWING NO. 32510631714 REV00 AND QA PLAN QA/HG/496 REV. 01,—,9774819
"58387001 - MOUNTING WELDT PROFILE,58387002 - TRANSVERSE BEAM,58387110 - CLAMP BLOCK,58387111 - CLEV",—,9776585
MOBIL JET OIL II SYNTHETIC JET ENGINE OIL MIL-PRF-23699-STD CONT. NET. 946 mL/1 U. S. QUART,—,9776686
921180010900 - REDUCER 406.4X25 TO 219.1X18.3 SA234WPC WITH EP AS PER BHEL DRAWING NO. 3-07-000-160,—,9773330
SET OF POLE STUD AND NUTS AS PER VARIANT 00 OF DRAWING NO. 32530231706 REV00 AND QA PLAN QSP/HG/101,—,9776911
"CAPSULE, IGNITION, SILICA, 20ML,BLADDER, RBR, NO: 5,PAPER ROLL, TISSUE, 100GMS PACKET,FILTER PAPER,",—,9652564
"UPS 1 KVA,Bty 12V 7AH,DVD Writter,Key Board and Mouse,Processor i5 12th Gen,Motherboard,Ram DDR IV",—,9778569
"116TM51661GEARDRIVER1ST,116TM03044GEARDRIVER2ND,116TM03052GEARDRIVER3RD,116TM11599SPACER,116TM51053",—,9778551
Projector Screen (8x6) with stand,—,9778539
GNSS RECEIVER FOR REFERENCE STATION,—,9778474
"Lan Connectors,Lan Wire,Power cable,RAM DDR 3,Thermal Compound Paste Use in Coolers Heat Sink for C",—,9778455
"VGA Cable (1 mtr length),HDMI Cable (1 Mtr length),D Link Cable Slicing/Punching Tool",—,9778406
"Wheel Spokes,Speedometer Comp,Cable Comp Speedometer,Shoe Comp Brake Rear,Wiper Blade Front,Bush,Ne",—,9778387
"RO Water Plant,Water Tank,Treated Water Tank,Water Cooler,Installation",—,9778353
"Antivirus Software,High End Laptop - Notebook,Entry and Mid Level Laptop - Notebook",—,9778158
"1.5 Ton Split AC,1.5 Ton Window AC,1 Ton Window AC,Stabilizer,LED TV 55 Inch,LED TV 43 Inch,Washing",—,9778095
"77.20.92.298.5,77.20.92.288.5,77.20.92.282.5,77.20.92.290.5,77.20.92.291.5,77.20.62.236.5,77.20.62.",—,9777671
ARC ELEVATING FOR BREECH CASING ASSY. TO DRG. NO. IAN-48 SA IN F/C. (NOTE: ARC TO DRG. NO. 3014740,—,9777500
"Brinjal,Lady Finger,Pumpkin,Arvi,Beans Frech,Cabbage,Spinach C,Tomato Ripe,Bitter Gourd,Corriander",—,9774150
POWER DISTRIBUTION BOARD,—,9769966
"Piston Ring for Air Compressor Model 8x7 NL2 Make Ingersoll Rand,Wear Ring for Air Compressor Model",—,9778736
"OIL FILTER,FILTER ASSY AIR OBROUND,FILTER ASSY,SPIDER BEARING,REAR DOOR SHOCKER",—,9778721
"Bonka Battery 6200m AH for Drone,Drone Networking,Motor 340kv for Hexa Copter,Black Propeller for Q",—,9778693
"Chest  Press - Outdoor Gym Equipments,Twister - Outdoor Gym Equipment,Shoulder Builder / Arm Wheel",—,9778626
"SLAVE CYL,DOOR INNER HANDLE RH,WIPER MOTOR ASSY 24 V,WIPER BLADE,BULB 12V 5W,BULB 24V 5W,BULB 24V 7",—,9778622
"1 Silicon Oil,2 Silicon Oil,3 Silicon Oil,4 Silicon Oil,5 Silicon Oil",—,9778575
"Auxiliary Relay Type CV2D2J,AC Supply Supervision Relay Type PN8NCH2J,DC Supply Supervision Relay T",—,9778360
"Aluminum Phosphide 56percentege ww,Streptocycline Streptomycin Sulpate 90percentege Teracycline Hyd",—,9778311
"Clobazam Tablets (V2),Hyoscine Butyl Bromide Injection",—,9777856
"6491051334,6491051344,6490155104,6492936314,6492936304,6493901514,6491222054,6492936324,6493650504,",—,9777306
"DECADE RESISTANCE BOX, MODEL: 1051, MAKE: TIME ELECTRONICS LTD.,MULTIFUNCTION PROCESS CALIBRATOR MO",—,9756175
PRINTER REPAIR AND SERVICING,—,9778876
"Sunny Sky 2212kv for Quadcopter,ESC 40A for Drone,Cross Flight Controller for Quadcopter,Receiver T",—,9778826
"RED OXIDE ZINC CHROMATE PRIMER,WHITE PAINT,ALUMINIUM PAINT WITH PASTE,SMOKE GREY PAINT,BLACK PAINT,",—,9778825
"Chest  Press - Outdoor Gym Equipments,Leg  Press - Outdoor Gym Equipments,Air Walker / Stroller - O",—,9778820
"REDCHILLIPOWDER1KGPACK,TURMERICPOWDER1KGPACK,TAMARIND1KGPACK,CORIANDERPOWDER1KGPACK,GARLIC1KGPACK,B",—,9778792
"Escort Tractor,AMBULANCE IN 1052 Brake Shoe Front and Rear,Seat Cover stitching Ambulance,Full pain",—,9778790
"MULTI SENSOR BHH -500/EX,CONTROL PANEL PCB BSA -200A",—,9778744
"MS Windows 11 Pro Key,Quick Heal Antivirus Pro 10 user for 1 year,Quick Heal Antivirus Total Securi",—,9778738
"Supply, safe delivery, installation, testing and warranty of Audio System for 300 seater auditorium",—,9778561
"Entry and Mid Level Desktop Computer,Split Air Conditioner, Wall Mount Type (V3) ISI Marked to IS 1",—,9778537
LAPTOP WITH ACCESSORIES,—,9778517
"Digital Signature Token,Self Adhesive Decorative Golden finish border 3 inch x 30 ft,Self Adhesive",—,9778497
EJECTOR AND AIR CLEANER TO DRG NO. 675-10-Cb2,—,9772761
"K7 4210 000159 Ext Fire CO2 2 KG Capacity Portable,K7 4210720473939 ICN K7 4210 000043 EXT FIRE DRY",—,9726170
"K6 7330 000074 U.C 45 MEN SET DEGCHIE 255 MM,K6 7330 000076 U.C 45 MEN SET DEGCHIE 280 MM,K6 7330 0",—,9725698
ISOLATION TRANSFORMER,—,9571516
"RUBBER SCREEN F/ IC COKE VIB, 036083BF116,FRONT PLATE F/IC COKE DWN: 03608300160,REAR PLATE F/IC CO",—,9767781
"Television (V3),Video Recorder for CCTV System (V2),Camera for CCTV System (V3),media converter,Net",—,9769893
"M1010464840N,HYDRAULIC TESTING OF Cl2 CYLINDERS,REPLACEMENT OF CAPS,REPLACEMENT OF VALVES,REPLACEME",—,9713627
"Master Cylinder,Cartridge,Swivel",—,9772452
Office Requisites and Stationery 1,—,9772318
Types of Generator and switches,—,9758209
Micro - Nutrient Mixture For Agricultural Use (V2),—,9772576
"Floor Cleaner Non Phenly type 5 Litres Pack,Phenyl disinfectent liquid 5 Litres Pack,Broom Soft Nat",—,9772905
"Cotton Bandage Cloth Conforming to IS 863,Cotton Bandage Cloth Conforming to IS 863,Cotton Bandage",—,9722834
Lumbo Sacral Belt Kit (Size - Large) with Packing Box (Alimco),—,9766753
"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Ethernet Cables",—,9772465
"M2285325001 TOOL: SURFACE PLATE: 2000X1000MM,M2285453638 TOOL: STRAIGHT EDGE-IS: 5268: 2000 MMX80MM",—,9661162
Conduct of Medical Camp at Dehri,—,9669454
"131400172000 - CABLE CLAMP,131400168000 - CABLE CLAMP, 140X3.6,131400165000 - CABLE CLAMP 290X4.8 T",—,9773408
Hyoscine Butyl Bromide Injection,—,9772752
"Pilot Pen V7 Blue 0.7 mm,Pilot Pen V10 Blue 1 mm,Reynold Pen blue for Office use and throw,Non Dust",—,9773918
"OKZngA-FRHF 01-M8-4MG2-3000,OKZngA-FRHF 01-M4-4MG2-1500,OKMngA-HF 01-O4-4MG2B-300,OKSngA-FRHF 01-M4",—,9604041
"1 - M8540401501 - 100277582,2 - M8275810676 - 100277582,3 - M8540854450 - 100277582,4 - M8548990022",—,9720449
"PUMP, SCREW, CAP: 70LPM, MM: CF240-800-2",—,9774213
"HIGH PERFORMANCE ANTICORROSIVE PAINT FOR FLIGHT DECK. (N8010-007727),H. P. NON-SKID COATING FOR FLI",—,9702040
"NBR O RING CORD FOR DOOR SEAL APPLICATION (25 METER EACH IN SINGLE RUNNING LENGTH) , CORD CROSS SEC",—,9771013
Nylon Life Jacket (MHA),—,9778954
"Portable X - Ray Machine (V2),500 mA X - Ray Machine (V2),C Arm Fluoroscope X - Ray Machine (V2)",—,9251345
"ITEM_1_922042100000_MACHINED_BODY_F92_GLV_3_3500SPL-G401,ITEM_2_922042110000_MACHINED_BODY_F92_GNV_",—,9709668
"M6813210004 Input shaft PN 1 WL Luffing GB,M6813210005 Screw shaft PN 2 WL Luffing GB,M6813210006 W",—,9778751
VALVE HASTELLO DN15 FLAN HASTELL,—,9593279
Fine Aggregate (V2) Conforming to IS 383,—,9759437
SOLDER STICK GR. 40 I. E. 40% TIN & 60% LEAD. TO IS 193.,—,9728214
IV COUPLER 500A 750V TO PART NO 58121113,—,9745598
SET OF PANELS TO PART NO 58121112,—,9745238
"LINER CAST IRON 1240X375X20 M,LINER CAST IRON 624X375X20 MM,LINER CAST IRON 900X 375 645,LINER CAST",—,9693811
"Cleaning Duster (V3),Glass Cleaner, Liquid (V3) conforming to IS 8540,Cleaning Duster (V3),Quaterna",—,9795082
9040M26G52 Procurement of Biffi & Morin Actuator & spare kit,—,9701734
In-Vivo Animal Imaging System,—,9581572
FERRULE FOR SECONDARY AIR HEATER TUBES,—,9686749
C Band Pass Filter for POLNET Terminal (CRPF),—,9690117
CABLE ELECTRIC 4 CORE FLEXIBLE COPPER CONDUCTOR PVC INSULATED PVC SHEATHED 600 VOLT GRADE SIZE 4 SQ,—,9729722
"ARRESTER,COPPER STRIP 25X3MM,EARTHING STRIP 40* 6",—,9728196
Cow / Cattle Dung Manure,—,9616885
PACKING OF 105MM M14 SHOT CARTRIDE CASES IN CORRUGATED PACKING BOX AND WOODEN BOXES AFTER STRETCH W,—,9726497
"1600112159,1600112162,1600112166,1600112010,1600112160,1600112161,1600112155,1600112008,1600112154,",—,9728899
Scrapper & Guard assly for XRP-623 bowl mills 2042579,—,9730121
"D205 Pharma drugs,D206 Pharma drugs,D207 Pharma drugs,D208 Pharma drugs,D209 Pharma drugs,D211 Phar",—,9692260
"A3 Size Multifunction Printer (MFP),A3 Size Multifunction Printer (MFP),A4 and Legal Size Multifunc",—,9725711
"Glazed ceramic tile,Vetrified floor tile,White Cement,Cement,Coarse sand,Aggregate,Bricks,Acrylic D",—,9726700
"2100001459,2100006690,2100006691,2100006097,2100006098,2100006689,2100005737,2100006127,1600095014,",—,9730103
"Blood Glucose Kit 2X200ml,Serum Urea Kit 5X20ml,Serum Creatinine Kit 4X60ml,Serum Cholesterol Kit 2",—,9729404
VISUAL PRESENTERS,—,9730272
MS office 2024 home and business with media,—,9730238
"Bearing No 6306 2Z,BEARING NO NU 312,Bearing No 6311 C3,BEARING NO 4T HM926749 926710D,BEARING NO N",—,9753633
"PULLEY, IDLER Part Number 3090059,CLIP Part Number 3090165,GASKET, WATER PUMP SUPPORT Part Number 3",—,9759602
"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Camera for CCTV System (V3),Etherne",—,9756146
"Pin Cost,Double rod assembly,ilizarov fixator assembly for tibia,ilizarov fixator assembly for femu",—,9679903
"Drug rack,Bag for field Visit,Chairs Waiting Area,Suction Tube,BMW Bins three bins,Peak flow meter,",—,9752145
"Tab Atentlol tab -50mg,Anti fungal cream 15 grm,Anti rabies inj,Antifungal lotion 100 ml,Cap Amoxyc",—,9757523
Alkyl Benzene Sulphonic Acid (Acid Slurry) (V2) Conforming to IS 8401,—,9752346
"SOFT BROOM,HARD BROOM,FLOOR DUSTER,DAY MOP,WET MOP,PHEYNL,TOILET BRUSH,TOILET CLEANER,PLASTIC TUBLE",—,9746122
"N4410-TD01059,N4410-TD01063,N4410-TD01062,N4410-TD01065,N4410-TD01061",—,9666922
LP(P) -2676 RADIAL PISTON PUMP OF MOOG MAKE FOR LPBP SKID SYSTEM OF 500 MW UNIT 6.,—,9665112
"Oil 0W20/0W30/5W30,Toyota Genuine ATF WS,SAE 75W85,Dexron II/III,SAE J1703 for DOT 3/SAE 1704 for D",—,9771690
"TMB 3040 003229,MARUTI 36740M80000,T 815 130 079 014 574,HH 54710 73070,TMB 2574 1510 3402,TMB 2751",—,9774204
SULPHURIC ACID,—,9774728
"CUTTING OIL NEAT TYPE-2, GR-2 OR GR 3 TO SPECN: -IS-3065-1985 (SECOND REVISION) . UP TO SCALE 4 OF",—,9772305
"1 ml Disposable syringe with needle,2 ml Disposable syringe with needle,2.5 ml Disposable syringe w",—,9686401
"Dextrose 500 D5,Dextrose 25 percentage,Dextrose Normal Saline DNS,Normal Saline NS,Normal Saline NS",—,9683743
Spares for Kaeser Compressor,—,9778489
"PLANETARY GEAR BOX, CHT340A20001, TORPEDO",—,9769029
"Toilet Soap, Liquid (V3) Conforming to IS 4199",—,9702240
"GEAR HEL M2.5xT50x40 1RED C45,GEAR HELICAL M4xT83,GEAR HELICAL M8xT85,GEAR HELICAL M5xT85,GEAR HEL",—,9745244
"ET-6327 LIGHTING ARRESTER 198 KV, 10 KA, 3 NOS/SET,360 KV, 20KA STATION CLASS IV, LIGHTNING ARRESTE",—,9421539
Chain Saw (V2),—,9650451
"SKIRT BOX SYSTEM FOR 1200MM WIDE CONVEYOR BELT,HEAVY DUTY IMPACT BED 1200MM WIDE CONVEYOR BELT,BELT",—,9361570
"BP SPHYGMOMANOMETER,HAND PIECE,STETHOSCOPE,AIR ROTOR HAND PIECE,SPHYGOMANOMETER MERCURY,MICRO MOTOR",—,9773168
"All in One PC (V2),Entry and Mid Level Desktop Computer,Entry and Mid Level Laptop - Notebook",—,9772756
"CONTACTOR RELAY, AC COIL VOLTAGE 230V/50HZ, CONTROL CIRCUIT VOLTAGE: 230V/50HZ OF SALZER MAKE, MODE",—,9772402
PORTABLE HAND WASH BASIN,—,9766800
"DEF( 210 Litre barrel),50 HRS A CHECK MAINT. KIT,KIRLOSKAR CARE COOLANT PRE,KIRLOSKAR CARE PREM GEN",—,9698161
Miner's Safety Goggles (V2) Conforming to IS 14352,—,9682314
ELECTRIC GRASS CUTTING MACHINE,—,9767012
"EE3881B-000000006811822,EE3881B-0000006734,EE3881B-0006455592,EE3881B-0006455920,EE3881B-0006456087",—,9616722
"MAGNETIC SWITCH,PITFUL COIL,CIRCUIT BREAKER,SOLENOID SWITCH,ARMATURE ASSY,CLUTCH CYL ASSY,UNIVERSAL",—,9773477
"Helmet ISI Mark,Electric Cable Bush Cutter Machine,Trimming Wire for Bush Cutter Machine,Trolley fo",—,9773518
"CHIEF GUEST PLAQUE,SILVER SALVER,SHIPS BRASS MINIATURE MODEL,CUSTOMISED WOODEN SHIPS PLAQUE,CUSTOMI",—,9603385
ET-6336: TESTING KIT FOR TURBINE SPEED SENSOR,—,9479413
"ET-6061_ A_ HDPE Acid Bulk Tank for DM Plant for BMD-3, 4 & 5",—,9457698
"K6 KND/NIV/BK/82 MASALA BOX SS 2 KG,K6 KND/NIVBK/73 SCOOP HAND FLOUR SS,K6 KND/NIV/BK/74 STAINLESS",—,9752479
PR_ 100277656_ M9406526004_ TRANSFORMER TURN RATIO TEST KIT_ Item-10_ Schedule-1,—,9587588
"EMERY SHEET SMOOTH,LINT FREE CLOTH 130 GSM PRODUCT CODE 109,LINT FREE CLOTH 240 GSM PRODUCT CODE 10",—,9776929
"M5840500245: SWRO MEMBRANE, FILMTEC, SW30XLE-440",—,9696062
"F1 5120-000894 AWLS BLADE HARNESS 50.0 MM DIAMOND SHEP,F1 5120-000904 AWLS GARNISHING,F1 5120-00025",—,9730802
SEALANT ANABOND 610,—,9776357
"SPRING SUPP SHAFT SEAL DRG 4/55/02801,SPRING SUPP SHAFT SEAL4/2831PTFE HS21029,SPRING SUP SHAFT SEA",—,9729477
"Mobile Storage Compactors,Mobile Storage Compactors",—,9576901
"UPS AC PDB,MANDATORY SPARES_ UPS AC PDB",—,9730062
"M5505130078 MECHSEAL, PN-111, P-3002A/B",—,9778869
Unplsticized PVC Pipes for Water Supply conforming to IS 4985,—,9768349
Supply of MDN250 Rod 12mm as per SOW,—,9779316
"Sweeping Broom (V5),Poker or AWL as per IS 10375,Register (V2),Register (V2),Register (V2),Register",—,9795149
"ES26 81 CNC MACHINING AND SUPPLY OF 12L-2B-4070-001-1A0-1,ES26 81 CNC MACHINING AND SUPPLY OF 12L-2",—,9693380
"SC380130122 Spherical Roller Bearing 23160 ME,SC380130123 Spherical Roller Bearing 23160 CACK W33,S",—,9682038
"AMOXY CLAVE TAB 375 MG,BLEACHING POWDER 25 KG BAG,CHORINE TABLET,RL 500ML,PRIMOQUIN TAB 15 MG,Singl",—,9687011
Sony camera Model no. ILCE-6700M Mirror Less with 18-135mm Lens,—,9713002
"Bucket 14 Ltr stainless steel,Chkla Belana,Jharna with handle stainless steel 36 inch,Jharna with h",—,9730433
Establishment of Power System & Battery Technology Laboratory,—,9619574
Establishment of Vetronics Laboratory with Sensor Technology on New Generation Vehicles,—,9619527
"Pump 60 HP Motor,Butter fly Valve with DI disc 100 mm,Butter fly Valve with DI disc 80mm,NRV100mm,L",—,9520468
"LED Lights Luminaries 72W,MS Pole 6m height medium grade 65mm,PVC FRLS Insulated XLPE armoured 2 co",—,9730395
"Modular Table / Meeting Table / Centre Table (V2),Revolving Chair (V5),Modular Table / Meeting Tabl",—,9692648
"Professional Large Format Display (V2),Professional Large Format Display (V2),Professional Large Fo",—,9757632
"PE100 HDPE PRESSURE WATER TRANSMISSION PIPELINE WITH COMPLETE FITTINGS, SITE INSTALLATION & COMMISS",—,9740943
"Hand Held Trishul Jx Gun,Hand Held RF Detector,Electronic Hooters for Security Alarm",—,9503176
"COMPRESSOR, AIR, STATIONERY; F/Q LOCO",—,9754049
"Fabrication and Fixing Canopy oil station,Mechanical fabrication stand of UPS battery bank,Cleaning",—,9760407
"Fogging Machine (V2) as per IS 14855 (Part 1),Fogging Machine (V2) as per IS 14855 (Part 1)",—,9760227
"Bed Mattress Conforming to IS 13489 (V3),Sheeting, Tickings and Bedsheets (V2) as per IS 175",—,9752806
"Revolving Chair (V5),Metal Beds (V3),Modular Table / Meeting Table / Centre Table (V2),Sofa (V3),Me",—,9776616
Z6/ARJ/175000240624 Breech Ring Contact,—,9672470
Life Detector Type - I,—,9720193
Work Benches,—,9767286
"Supply of generator relay panels comprising the latest numerical relays for Generator (GEN) , Gener",—,9760248
"2 MP CCTV Cameras CP Plus,NVR CP Plus,Popular Plants,Cartridge Refilling,MS Office and Window Insta",—,9773628
Real Time simulation Software,—,9736644
Sand,—,9678246
Self Propelled Boom Lift Platform,—,9773350
"TF DRIVE ROLLER FOR REJECT CC3001-435-02,TF NON DRIVE ROLLER FOR RE CC3001-435-02",—,9777920
"Plain Copier Paper (V3) ISI Marked to IS 14490,Toilet Paper (V3) Conforming to IS 14661,Stationery",—,9795375
"Universal High speed Data Acquisition System with voltage, current, thermocouple, strain gauge inpu",—,9633191
"DRAW BAR FOR COAL TUB 5 T CAPACITY,CAST IRON CI PEDESTAL BLOCK FOR COAL TUB 5 T CAPACITY,D LINK FOR",—,9722706
"Inversion Table for Back pain relief,Measuring Tape 1.5 Mtr,Sponge Holding Forceps 10 inch,Stich cu",—,9687322
CUTLERY SET FOR CANTEEN,—,9722762
"DESKTOP PC SPECIFICATION AS PER SPECS ATTACHED (PART NO: MISC-12011),DESKTOP PC SPECIFICATION AS PE",—,9728243
300 MM NON METAL EXHAUST FAN,—,9687602
400 MM SWEEP WALL MOUNTED FAN,—,9687586
"Septic tank 1500 Ltr,Aggregate,Sand,Cement,Bricks,Misc items,PVC pipe,PVC Coupler,PVC Bend,PVC vend",—,9730539
"surveillance Drone,Electronic warfare drone",—,9562497
"Blade for Lathe Machine,Heavy Duty Cooler 150 Ltr,Aluminium Wire 12 MM,Electric Kettle 2.5 Ltr,LED",—,9760531
"Acid Jar,ACID FOR,Acid Dextrose Jar,Acute Duel,Acute Duel,Acute Triple,Acute Triple,Tunneled CATHET",—,9757527
"Polypropylene (PP) Bag as per Postal Department (V2),Polypropylene (PP) Bag as per Postal Departmen",—,9597849
Polypropylene (PP) Bag as per Postal Department (V2),—,9597701
"Soap Dish/ Case (V2),Copper alloy Taps/Stop Valves (V2) Conforming to IS 8931,Soap Dish/ Case (V2),",—,9638075
Pants,—,9760643
1 - M8670990050 - 100272564,—,9743433
Prosthesis Four Bar Polycentric Mechanical Knee Joint,—,9777724
"Ironer for Cloth,Television 32 inch,Electric Cooktop,Washing Machine Semi Automatic Top Loaded,Spik",—,9773919
Pocket weather Tracker,—,9768140
"FLUX SOLDERING PASTE,M SEAL,ADHESION RUBBER AND STEEL,PUTTY SPECN TY 38 105 462 72,ACID SULPHURIC P",—,9774006
"POLLUTION STICKER,RDY SLIP 100 PAGE,DAY BOOK 100 PAGE,ENVELOP A4 SIZE,ENVELOP LEGAL SIZE",—,9773904
"All in One PC (V2),Online UPS (?10 KVA) With Battery Conforming To IS 16242 (Part 1),Camera for C",—,9728830
Simulator Training Terminal,—,9774033
Armature Rewindinig of 15 KVA Gen Set,—,9774029
"High End Laptop - Notebook,A4 and Legal Size Multifunction Printer (MFP)",—,9777771
"3 Inches X 4 Inches PLASTIC ZIP LOCK COVER 100 MICRON,4 Inches X 6 Inches PLASTIC ZIP LOCK COVER 10",—,9715608
Ammunition Protective Composition no. 102 to Specn: JSS-8030-25: 2020 Rev. No. 4 DC -6238-ME(Sealin,—,9715915
"Bathing soap 75gm Branded,Washing Soap100g Branded,Tooth Paste 40 to 50 gm Branded,Tongue Cleaner S",—,9728919
"Science Circle,Math Circle,Consumables for Atal Tinkering Lab,ATL Tinkering Lab Facilitator,Robotic",—,9728857
Shelf Type Lyophiliser,—,9683882
"NITRILE GLOVES,DUST RESPIRATOR,EAR MUFF,CORDED REUSABLES EAR PLUG",—,9729413
"Daily Cleaner for electrolyte Analyzer 6x15ml 6x15ml Model -HDC Lyte Pro,Quality Control for electr",—,9728188
"Full pants,Full Sleeve Shirt,Tie,Sweater full Sleeve,Blazer,Track suit House Colour,House T-shirt H",—,9730605
"L01402000035 ARMATURE ASSY,L01402000036 FIELD COIL,L01402000041 BRUSH GEAR ASSY,L01402000031 DRIVE",—,9730624
"Cylindrical Vertical Water Tank 500 Ltrs,Cylindrical Vertical Water Tank 1000 Ltrs,Cylindrical Vert",—,9730617
"DIESEL EHAUST FLUID OF TATA MOTORS GENUINE,DIESEL EHAUST FLUID OF MAHINDRA GENUINE,DIESEL EXHAUST F",—,9730615
Security Surveillance System consisting of 96 channel NVR with 80 TB HDD and IP CCTV camera.,—,9673616
Fabrication of Tensile Structure for 'Drone Mvre Arena Lab',—,9558780
"TURNKEY CONTRACT FOR 30 SEATER FABRICATED BUS WITH BRANDING AND MODIFICATIONS AS PER GIVEN DETAILS,",—,9734214
"Malathion Powder,Malathion Powder,Lime Powder,ACID,Black Phenyl,Malaria Oil",—,9696158
TRAILER BRAKE VALVE MULTIPLE-CIRCUIT-048 - 131612229000,—,9756941
Windows 11 Professional Software,—,9774187
"Multitec MT III SS Cutter,Tweezer Set,Holybro Micro M9N GPS,HGLRC Zeus UTC 2 point 50,Metro MTQ Dig",—,9774171
"DJI 4 Air Unit Pro,RP4TD ExpressLrs Nano Receiver,Type C Connector,SURPASS 2807 1300KV Motor,Video",—,9774151
"300MM LEATHER HAND GLOVES,400MM LEATHER HAND GLOVES,NITRIL HAND GLOVES",—,9776160
Biometric Finger Recognition Machine,—,9775928
M27500-22-WJ1S06 ALT 75986A-22-1S06 ALT: DOLN1068SS22 ALT: RC22786A-06-1SJ22 ALT: M27500-22WP1S24;,—,9769810
"Laptop with M4 chip,Tablet with M4 chip,Laptop with intel Core i7",—,9697139
WINDOWS,—,9774089
"High End Desktop Computer,Online UPS (?10 KVA) With Battery Conforming To IS 16242 (Part 1),High",—,9742819
